name	barcode20	barcode18	barcode16	barcode07	barcode14	barcode04	barcode32	barcode17	barcode12	barcode11	barcode01	barcode10	barcode31	barcode21	barcode15	barcode30	barcode09	barcode22	barcode03	barcode13	barcode02	barcode06	barcode08	barcode05	barcode33	barcode19
Duganella_dendranthematis	0.00003	0.00012	0.00015	0.00015	0.00007	0.00012	0.00010	0.00015	0.00008	0.00007	0.00014	0.00006	0.00011	0	0.00017	0.00012	0.00017	0	0.00009	0	0.00009	0.00016	0.00008	0.00015	0.00015	0.00013
Duganella_zoogloeoides	0.00014	0.00017	0.00013	0.00011	0.00008	0.00011	0.00008	0.00013	0.00007	0.00004	0.00013	0.00009	0.00009	0	0.00011	0.00012	0.00013	0	0.00011	0.00006	0.00009	0.00020	0.00005	0.00012	0.00012	0.00013
Duncaniella_dubosii	0.00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0.00010	0	0	0	0	0	0
Duodenibacillus_massiliensis	0	0	0	0.00002	0	0.00001	0.00001	0	0	0	0.00002	0	0.00001	0	0	0.00001	0	0	0.00003	0	0.00001	0	0	0	0.00002	0.00002
Dyadobacter_chenhuakuii	0.00005	0.00003	0	0.00002	0	0	0.00002	0	0	0	0	0	0.00001	0	0	0.00001	0.00004	0	0	0	0	0.00003	0	0	0.00002	0
Dyadobacter_chenwenxiniae	0.00006	0	0	0.00002	0	0	0.00001	0.00003	0	0	0	0	0.00001	0	0	0.00001	0	0	0	0.00002	0	0	0	0	0.00002	0.00002
Dyadobacter_fanqingshengii	0.00006	0.00002	0	0	0	0	0.00001	0	0	0	0	0	0	0	0.00002	0.00001	0	0	0	0.00005	0	0.00004	0	0	0.00002	0.00003
Dyadobacter_fermentans	0.00007	0.00006	0.00007	0.00005	0.00004	0.00003	0.00002	0.00005	0	0	0.00004	0	0.00004	0	0.00006	0.00004	0.00005	0	0	0.00003	0.00003	0.00007	0	0.00004	0.00005	0.00005
Dyadobacter_pollutisoli	0.00007	0.00003	0.00002	0	0	0.00001	0.00002	0.00004	0	0	0.00002	0	0.00001	0	0	0.00001	0.00004	0	0	0	0	0.00003	0	0	0.00002	0.00003
Dyadobacter_sandarakinus	0.00008	0.00002	0.00003	0	0	0	0.00001	0	0	0	0	0	0.00001	0	0	0.00002	0.00003	0	0.00006	0.00002	0	0.00003	0	0.00002	0.00002	0
Dyadobacter_sp._NIV53	0.00007	0.00002	0	0	0	0	0.00001	0	0	0	0	0	0.00001	0	0	0.00001	0.00003	0	0	0.00002	0	0	0	0	0.00002	0.00002
Dyella_caseinilytica	0	0.00006	0.00004	0.00005	0.00003	0.00004	0.00004	0.00006	0.00004	0.00005	0.00004	0.00004	0.00004	0	0.00005	0.00004	0.00006	0	0.00004	0	0.00003	0.00006	0.00003	0.00005	0.00005	0.00007
Dyella_japonica	0	0.00009	0.00009	0.00007	0.00005	0.00007	0.00005	0.00008	0.00005	0.00004	0.00010	0.00005	0.00006	0	0.00009	0.00008	0.00008	0	0.00008	0	0.00007	0.00009	0.00003	0.00008	0.00008	0.00008
Dyella_sp._A6	0.00015	0.00008	0.00006	0.00010	0.00005	0.00007	0.00005	0.00005	0.00003	0.00004	0.00007	0.00003	0.00007	0	0.00007	0.00007	0.00010	0	0	0.00003	0.00007	0.00008	0.00004	0.00007	0.00006	0.00007
Dyella_sp._BiH032	0	0.00016	0.00013	0.00011	0.00008	0.00011	0.00007	0.00011	0.00006	0.00004	0.00010	0.00005	0.00009	0	0.00015	0.00012	0.00013	0	0.00012	0	0.00012	0.00015	0.00006	0.00014	0.00014	0.00017
Dyella_sp._GSA-30	0.00003	0.00006	0.00008	0.00006	0.00003	0.00004	0.00004	0.00005	0.00005	0	0.00006	0.00004	0.00004	0	0.00007	0.00005	0.00006	0	0.00007	0	0.00004	0.00007	0.00003	0.00006	0.00007	0.00007
Dyella_sp._M7H15-1	0	0.00005	0.00004	0.00003	0.00002	0.00003	0.00002	0.00005	0	0	0.00003	0	0.00003	0	0.00004	0.00003	0.00003	0	0	0	0.00002	0.00004	0	0.00004	0.00004	0.00005
Dyella_telluris	0.00004	0.00010	0.00008	0.00006	0.00005	0.00007	0.00007	0.00008	0.00006	0.00004	0.00009	0.00005	0.00005	0	0.00008	0.00008	0.00014	0	0.00008	0.00002	0.00005	0.00013	0.00004	0.00009	0.00007	0.00006
Dyella_terrae	0.00004	0.00007	0.00008	0.00005	0.00003	0.00005	0.00003	0.00005	0	0	0.00006	0.00003	0.00004	0	0.00006	0.00006	0.00006	0	0.00005	0	0.00005	0.00009	0.00002	0.00008	0.00006	0.00005
Dyella_thiooxydans	0.00004	0.00014	0.00012	0.00015	0.00008	0.00010	0.00009	0.00012	0.00008	0.00006	0.00015	0.00008	0.00011	0	0.00014	0.00012	0.00016	0	0.00011	0	0.00009	0.00017	0.00005	0.00014	0.00012	0.00011
Dysgonomonas_capnocytophagoides	0.00017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0.00007	0	0	0	0	0	0
Dysgonomonas_sp._HDW5A	0.00021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010	0	0	0	0	0	0
Dysgonomonas_sp._HDW5B	0.00007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00008	0	0	0	0	0	0
Dysosmobacter_welbionis	0.00035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018	0	0	0	0	0	0
Echinicola_marina	0.00008	0	0.00004	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0	0	0	0.00005	0	0	0	0	0.00002	0
Echinicola_rosea	0.00014	0.00007	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0.00006	0	0	0	0	0.00002	0
Echinicola_soli	0.00008	0	0	0	0	0	0.00001	0	0	0	0	0	0.00001	0	0	0.00001	0	0	0	0.00006	0	0	0	0	0.00001	0
Echinicola_sp._20G	0.00005	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0	0	0	0.00003	0	0	0	0	0.00001	0
Echinicola_strongylocentroti	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003	0.00001	0	0	0	0.00003	0	0.00004	0	0	0.00001	0
Echinicola_vietnamensis	0.00010	0	0	0	0	0	0.00002	0	0	0	0	0	0	0	0	0.00001	0	0	0	0.00006	0	0	0	0	0.00002	0
Ectobacillus_sp._JY-23	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0.00003	0.00000	0	0	0	0	0	0	0	0	0.00002	0
Ectothiorhodosinus_mongolicus	0.00003	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0.00001	0	0	0	0	0	0	0	0	0.00002	0.00002
Ectothiorhodospira_haloalkaliphila	0.00010	0.00005	0.00005	0.00003	0	0.00003	0.00002	0.00003	0	0.00003	0.00003	0	0.00002	0	0.00003	0.00004	0	0	0	0.00006	0.00003	0.00005	0	0.00006	0.00004	0.00004
Ectothiorhodospira_sp._BSL-9	0.00007	0.00004	0.00004	0.00004	0	0.00003	0.00003	0.00004	0	0	0.00004	0.00003	0.00003	0	0.00006	0.00004	0.00006	0	0	0.00002	0.00004	0.00003	0	0.00004	0.00005	0.00004
Edaphobacter_flagellatus	0.00004	0.00006	0.00009	0.00009	0.00004	0.00007	0.00005	0.00011	0.00004	0	0.00007	0	0.00007	0	0.00009	0.00007	0.00011	0	0.00008	0	0.00006	0.00007	0.00004	0.00007	0.00009	0.00009
Edaphobacter_lichenicola	0.00003	0.00007	0.00009	0.00007	0.00003	0.00007	0.00005	0.00006	0	0.00003	0.00006	0	0.00005	0	0.00008	0.00006	0.00011	0	0.00007	0	0.00003	0.00007	0.00003	0.00007	0.00008	0.00009
Edaphobacter_sp._12200R-103	0	0.00009	0.00008	0.00007	0.00003	0.00009	0.00005	0.00010	0.00004	0	0.00005	0.00003	0.00005	0	0.00010	0.00007	0.00008	0	0.00009	0	0.00005	0.00009	0.00003	0.00009	0.00009	0.00008
Edaphobacter_sp._4G125	0.00004	0.00005	0.00005	0.00004	0	0.00004	0.00004	0.00006	0.00005	0	0.00003	0.00004	0.00003	0	0.00006	0.00004	0.00003	0	0.00003	0	0.00002	0.00005	0.00004	0.00005	0.00005	0.00004
Edwardsiella_hoshinae	0	0.00003	0.00003	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00002	0
Edwardsiella_ictaluri	0	0.00003	0	0.00002	0	0.00003	0	0	0	0	0	0	0.00001	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Edwardsiella_piscicida	0.00006	0	0	0.00003	0	0	0.00001	0.00007	0	0	0	0	0.00002	0	0	0.00003	0	0	0	0	0	0.00004	0	0.00004	0.00003	0.00005
Edwardsiella_tarda	0.00006	0.00004	0.00004	0.00004	0.00003	0.00002	0.00003	0	0	0	0.00005	0.00003	0.00003	0	0.00007	0.00002	0.00006	0	0	0	0.00004	0.00005	0	0.00004	0.00004	0.00005
Effusibacillus_dendaii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0.00002	0	0	0	0	0.00001	0
Eggerthella_guodeyinii	0.00011	0.00004	0.00004	0.00003	0	0.00004	0.00002	0.00003	0	0	0.00006	0	0.00002	0	0.00003	0.00003	0.00004	0	0.00004	0.00006	0	0.00007	0	0.00004	0.00003	0.00003
Eggerthella_lenta	0.00034	0.00008	0.00006	0.00008	0	0.00003	0.00003	0.00007	0	0	0.00004	0	0.00004	0	0.00006	0.00004	0.00010	0	0.00011	0.00012	0.00004	0.00007	0	0.00006	0.00006	0.00009
Eggerthella_sp._YY7918	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0.00005	0	0	0	0	0.00001	0
Egibacter_rhizosphaerae	0	0.00008	0.00008	0.00008	0.00002	0.00007	0.00004	0.00008	0	0	0.00006	0	0.00005	0	0.00009	0.00006	0.00007	0	0.00009	0	0.00005	0.00007	0.00004	0.00006	0.00008	0.00008
Egicoccus_halophilus	0	0.00009	0.00007	0.00009	0.00002	0.00007	0.00003	0.00009	0	0	0.00007	0	0.00006	0	0.00009	0.00006	0.00007	0	0.00007	0	0.00004	0.00006	0.00003	0.00007	0.00008	0.00009
Ehrlichia_ruminantium	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0
Eikenella_corrodens	0	0	0.00004	0	0	0	0	0	0	0	0	0	0.00002	0	0	0.00002	0	0	0	0	0	0	0	0	0.00002	0
Eleftheria_terrae	0.00003	0.00024	0.00024	0.00018	0.00013	0.00014	0.00012	0.00020	0.00010	0.00007	0.00017	0.00012	0.00016	0	0.00019	0.00017	0.00019	0	0.00012	0.00002	0.00014	0.00027	0.00009	0.00021	0.00020	0.00020
Elioraea_tepida	0	0.00019	0.00018	0.00019	0.00011	0.00014	0.00012	0.00019	0.00010	0.00011	0.00018	0.00009	0.00015	0	0.00020	0.00015	0.00021	0	0.00012	0	0.00012	0.00019	0.00008	0.00019	0.00018	0.00017
Elizabethkingia_anophelis	0.00022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0.00006	0	0	0	0	0.00002	0
Elizabethkingia_meningoseptica	0.00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0.00003	0	0	0	0	0	0
Elizabethkingia_sp._JS20170427COW	0.00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elusimicrobium_minutum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0	0	0	0	0	0.00001	0
Embleya_sp._NBC_00888	0.00003	0.00007	0.00006	0.00005	0	0.00006	0.00003	0.00007	0	0	0.00007	0	0.00003	0	0.00004	0.00006	0.00006	0	0.00012	0.00002	0.00004	0.00006	0.00002	0.00006	0.00006	0.00006
Embleya_sp._NBC_00896	0	0.00004	0.00003	0.00005	0	0.00004	0.00001	0.00004	0	0	0.00004	0	0.00003	0	0.00006	0.00003	0.00003	0	0.00005	0	0.00002	0.00004	0	0.00004	0.00004	0.00003
Emcibacter_sp.	0.00003	0.00002	0.00003	0.00003	0	0.00002	0.00001	0	0	0	0	0	0.00002	0	0.00003	0.00001	0	0	0	0	0	0	0	0	0.00002	0
Emergencia_sp._JLR.KK010	0.00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0.00009	0	0	0	0	0	0
Emergencia_timonensis	0.00024	0	0	0	0	0.00004	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0.00011	0	0	0	0	0.00002	0
Empedobacter_brevis	0.00010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00004	0	0	0	0	0	0
Empedobacter_falsenii	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010	0	0	0	0	0	0
Empedobacter_stercoris	0.00008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emticicia_oligotrophica	0.00005	0.00003	0	0	0	0	0.00001	0	0	0	0	0	0.00001	0	0	0.00001	0	0	0	0.00003	0	0	0	0	0.00001	0
Emticicia_sp._21SJ11W-3	0.00008	0.00003	0	0	0	0	0.00001	0	0	0	0	0	0.00001	0	0	0.00001	0	0	0	0.00003	0	0.00003	0	0	0.00001	0
Endomicrobium_proavitum	0.00005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0	0	0	0	0	0
Endozoicomonas_euniceicola	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0.00002	0.00001	0	0	0	0	0	0	0	0	0.00002	0
Endozoicomonas_montiporae	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Endozoicomonas_sp._4G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Endozoicomonas_sp._8E	0	0	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Endozoicomonas_sp._GU-1	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Endozoicomonas_sp._SCSIO_W0465	0.00003	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Enhydrobacter_sp.	0.00007	0.00221	0.00246	0.00226	0.00180	0.00207	0.00199	0.00275	0.00202	0.00162	0.00254	0.00179	0.00201	0	0.00252	0.00216	0.00259	0	0.00151	0.00003	0.00205	0.00275	0.00183	0.00228	0.00245	0.00243
Enorma_phocaeensis	0.00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0.00003	0	0	0	0	0.00001	0
Ensifer_adhaerens	0.00017	0.00095	0.00124	0.00081	0.00059	0.00073	0.00051	0.00105	0.00046	0.00039	0.00062	0.00044	0.00070	0	0.00099	0.00081	0.00089	0	0.00091	0.00008	0.00089	0.00084	0.00034	0.00104	0.00098	0.00079
Ensifer_canadensis	0.00005	0.00019	0.00040	0.00020	0.00012	0.00020	0.00013	0.00035	0.00013	0.00010	0.00023	0.00009	0.00016	0	0.00030	0.00022	0.00020	0	0.00018	0.00002	0.00022	0.00025	0.00011	0.00030	0.00030	0.00023
Ensifer_sp._PDNC004	0	0.00013	0.00011	0.00011	0.00005	0.00008	0.00007	0.00011	0.00004	0.00005	0.00010	0.00007	0.00008	0	0.00014	0.00010	0.00013	0	0.00014	0	0.00009	0.00012	0.00005	0.00011	0.00012	0.00012
Enterobacter_asburiae	0.00006	0.00008	0.00006	0.00005	0.00003	0.00004	0.00003	0.00005	0	0.00003	0.00005	0	0.00004	0.00005	0.00006	0.00004	0.00007	0	0	0.00002	0.00003	0.00007	0	0.00007	0.00005	0.00005
Enterobacter_bugandensis	0	0	0	0	0	0	0.00001	0.00003	0	0	0	0	0.00001	0	0	0.00001	0	0	0	0	0	0	0	0.00002	0.00002	0.00002
Enterobacter_cancerogenus	0.00004	0.00003	0.00002	0.00002	0	0.00002	0.00001	0	0	0	0.00002	0	0.00001	0	0.00002	0.00002	0.00002	0	0	0	0.00002	0.00002	0	0.00002	0.00002	0.00003
Enterobacter_chengduensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Enterobacter_chuandaensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Enterobacter_cloacae	0.00005	0.00007	0.00006	0.00006	0.00002	0.01586	0.00003	0.00007	0.00003	0	0.00005	0	0.00004	0.00006	0.00005	0.00331	0.00005	0	0.00006	0.00002	0.00003	0.00002	0	0.00004	0.00006	0.00006
Enterobacter_cloacae_complex_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Enterobacter_hormaechei	0.00034	0.00029	0.00022	0.00026	0.00014	0.00011	0.00015	0.00024	0.00016	0.00007	0.00025	0.00008	0.00019	0.00018	0.00024	0.09087	0.00023	0	0.00023	0.00011	0.36387	0.00026	0.00017	0.00023	0.00022	0.00022
Enterobacter_huaxiensis	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0.00002
Enterobacter_kobei	0.00011	0	0.00005	0.00004	0	0.00003	0.00003	0.00005	0	0	0	0	0.00003	0	0.00005	0.00003	0.00008	0	0	0	0.00002	0.00004	0	0.00006	0.00005	0.00007
Enterobacter_ludwigii	0	0.00004	0.00005	0	0	0	0	0.00005	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00003	0
Enterobacter_mori	0.00003	0.00005	0.00004	0.00004	0	0.00003	0.00003	0.00004	0.00003	0	0.00004	0	0.00003	0	0.00003	0.00003	0.00004	0	0.00004	0	0.00002	0.00005	0.00003	0.00002	0.00004	0.00004
Enterobacter_oligotrophicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Enterobacter_roggenkampii	0.00011	0.00003	0.00003	0.00003	0	0	0.00002	0.00003	0	0	0	0	0.00002	0.00003	0.00003	0.00002	0.00004	0	0	0.00002	0	0.00003	0	0.00002	0.00002	0
Enterobacter_sichuanensis	0	0	0	0	0	0.00001	0.00001	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Enterobacter_soli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0	0	0	0	0	0.00001	0
Enterobacter_sp._C2	0	0	0	0	0	0.00002	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00002	0.00004
Enterobacter_sp._CP102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0
Enterobacter_sp._Colony194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0	0	0	0	0	0	0
Enterobacter_sp._JUb54	0	0	0.00005	0.00003	0	0.00002	0.00001	0	0.00004	0	0.00005	0	0.00002	0	0.00004	0.00002	0	0	0	0	0	0	0	0.00002	0.00002	0
Enterobacter_sp._PGRG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0
Enterobacter_sp._RHBSTW-00994	0	0	0	0	0	0	0.00002	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00002	0
Enterobacter_sp._SA187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0	0
Enterobacter_wuhouensis	0	0.00003	0	0	0	0	0.00001	0	0	0	0.00002	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Enterocloster_asparagiformis	0.00029	0	0	0	0	0.00003	0.00001	0	0	0	0	0	0.00002	0	0	0.00001	0	0	0	0.00013	0	0	0	0.00004	0.00002	0
Enterocloster_bolteae	0.00029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0.00009	0	0	0	0	0.00001	0
Enterocloster_clostridioformis	0.00017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00008	0	0	0	0	0	0
Enterococcus_avium	0.00008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0	0	0	0	0	0	0
Enterococcus_casseliflavus	0.00008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00005	0	0	0	0	0	0
Enterococcus_cecorum	0.00007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00004	0	0	0	0	0	0
Enterococcus_dispar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0	0	0	0	0	0
Enterococcus_durans	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00005	0	0	0	0	0.00001	0
Enterococcus_faecalis	0.00029	0	0.00014	0	0	0.00006	0.00005	0.00009	0.00009	0	0.00013	0.00006	0.00005	0.09694	0.00007	0.00006	0	0	0	0.00008	0.00003	0.00022	0.00013	0	0.00007	0.00009
Enterococcus_faecium	0.00026	0	0	0	0	0	0	0	0	0	0	0	0	0.00004	0	0.00001	0	0	0	0.00016	0	0	0	0	0.00002	0
Enterococcus_gilvus	0.00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0.00002	0	0	0	0	0	0
Enterococcus_hirae	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003	0	0	0	0	0.00001	0
Enterococcus_mundtii	0.00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0	0	0	0	0	0	0
Enterococcus_raffinosus	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0	0	0	0	0	0
Enterococcus_saccharolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003	0	0	0	0	0	0
Enterococcus_saigonensis	0.00010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003	0	0	0	0	0	0
Enterococcus_sp._7F3_DIV0205	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003	0	0	0	0	0	0
Enterococcus_sp._9D6_DIV0238	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_sp._9E7_DIV0242	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0	0	0	0	0	0	0
Enterococcus_sp._DIV2402	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0	0	0	0	0	0
Entomobacter_blattae	0.00005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0.00002	0	0	0	0	0	0
Ephemeroptericola_cinctiostellae	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Epidermidibacterium_keratini	0.00012	0.00020	0.00023	0.00015	0	0.00016	0.00006	0.00017	0	0	0.00003	0	0.00006	0	0.00020	0.00005	0.00016	0	0.00022	0	0.00008	0.00009	0	0.00018	0.00017	0.00014
Epilithonimonas_vandammei	0.00023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013	0	0	0	0	0.00003	0
Epilithonimonas_zeae	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00004	0	0	0	0	0	0
Ereboglobus_luteus	0.00008	0.00008	0.00009	0.00008	0.00003	0.00006	0.00005	0.00007	0.00006	0.00003	0.00012	0.00005	0.00005	0	0.00010	0.00007	0.00009	0	0.00012	0.00006	0.00004	0.00009	0.00006	0.00011	0.00009	0.00010
Erwinia_amylovora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Erwinia_aphidicola	0	0	0.00004	0	0	0	0.00001	0	0	0	0	0	0.00001	0	0	0.00001	0	0	0	0	0.00002	0	0	0.00003	0.00002	0
Erwinia_billingiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0	0	0	0	0	0	0	0	0.00003	0
Erwinia_persicina	0	0	0	0.00004	0	0	0	0.00004	0	0	0	0	0.00003	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Erwinia_pyri	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0.00002	0	0	0	0.00001	0
Erwinia_rhapontici	0.00008	0.00004	0	0	0	0.00003	0.00002	0.00004	0	0	0.00004	0	0	0	0	0.00002	0.00005	0	0	0	0	0	0	0.00003	0.00002	0
Erwinia_sorbitola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Erwinia_sp._E602	0.00006	0.00004	0.00004	0.00003	0	0.00003	0.00002	0	0	0	0	0	0.00003	0	0.00006	0.00003	0.00005	0	0	0	0.00003	0.00006	0	0.00004	0.00003	0.00007
Erwinia_sp._HDF1-3R	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Erwinia_tasmaniensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0	0	0	0	0	0	0.00001	0
Erwinia_tracheiphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	0	0	0	0	0	0	0.00001	0
Erysipelatoclostridium_sp._An173	0.00008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003	0	0	0	0	0	0
Erysipelothrix_inopinata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003	0	0	0	0	0	0
Erysipelothrix_larvae	0.00005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00005	0	0	0	0	0	0
Erysipelothrix_rhusiopathiae	0.00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erysipelothrix_sp._HDW6C	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erythrobacter_aurantius	0	0	0.00003	0.00004	0	0.00003	0.00002	0	0	0	0	0	0.00002	0	0.00002	0.00002	0.00005	0	0	0.00002	0.00003	0	0	0.00004	0.00003	0.00003
Erythrobacter_aureus	0	0.00004	0.00005	0.00002	0	0.00003	0.00002	0.00003	0	0	0.00003	0	0.00001	0	0.00003	0.00003	0.00004	0	0	0	0.00003	0.00003	0	0.00004	0.00004	0.00004
Erythrobacter_litoralis	0.00006	0.00011	0.00011	0.00013	0.00005	0.00010	0.00006	0.00012	0.00007	0.00008	0.00010	0.00005	0.00009	0	0.00008	0.00009	0.00010	0	0.00005	0.00004	0.00007	0.00010	0.00006	0.00013	0.00010	0.00010
Erythrobacter_mangrovi	0	0.00005	0.00005	0.00004	0.00003	0.00003	0.00002	0.00004	0	0	0.00004	0	0.00003	0	0.00004	0.00003	0.00004	0	0.00005	0.00002	0.00003	0.00005	0	0.00004	0.00004	0.00005
Erythrobacter_neustonensis	0	0.00004	0.00004	0.00005	0.00002	0.00002	0.00002	0.00003	0	0	0.00003	0	0.00003	0	0.00004	0.00003	0.00003	0	0	0	0.00002	0.00003	0	0.00005	0.00003	0.00003
